bs_ts,mmsi,callsign,imo,name,nav_status,lat,lon,cog,sog,destination,eta,shiptype,draught,length,width
2025-01-07 01:33:14,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15304000,-135.28102333,94.8,14.4,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:38:14,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15137000,-135.24305000,94.7,14.5,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:39:32,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15097000,-135.23328333,91.7,14.4,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:39:38,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15098000,-135.23252667,89.5,14.4,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:39:46,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15101833,-135.23151333,86.3,14.5,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:39:56,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15111500,-135.23011667,82.7,14.6,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:44:13,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15312333,-135.19691167,85.0,14.7,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:46:56,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15387667,-135.17592167,87.3,14.8,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:49:14,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15447333,-135.15813500,85.1,15.0,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:52:08,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15535333,-135.13526500,87.1,15.0,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:52:43,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15553167,-135.13067333,85.0,15.0,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 01:57:49,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15718500,-135.09049333,85.6,15.2,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:02:49,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15875167,-135.05041667,85.0,15.4,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:04:01,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15921333,-135.04079167,81.9,15.1,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:04:07,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15929333,-135.04001500,79.5,15.1,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:04:14,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15939333,-135.03924833,76.9,15.0,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:04:18,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15947333,-135.03874500,74.9,15.0,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
2025-01-07 02:04:26,368067220,WDK5676,9812808,HUBBARD,Under way using engine,58.15965833,-135.03775833,71.0,14.9,HAINES,2025-01-07 23:15:00,Passenger ship,4,85,19
